,Item_Identifier,Outlet_Identifier,yhat
690,NCL06,OUT027,6065.424683999999
691,FDD32,OUT035,1306.2529940000002
692,NCN41,OUT045,1979.4966380000008
693,NCX53,OUT049,2581.206730000001
694,FDU57,OUT019,258.476876
695,FDQ23,OUT046,2052.7412960000006
696,FDQ52,OUT045,5044.620123999999
697,FDC14,OUT045,654.2816599999995
698,FDY09,OUT035,3142.682528000002
699,FDQ28,OUT045,2726.1380740000004
700,FDV25,OUT046,5320.008320000003
701,FDJ07,OUT035,1885.8785
702,DRB25,OUT049,1517.9108139999996
703,FDK52,OUT019,789.0329219999999
704,FDY52,OUT027,1456.1778380000005
705,FDB28,OUT046,2618.757849999999
706,FDT36,OUT035,641.0455559999994
707,FDV25,OUT017,4558.173328000001
708,NCN07,OUT027,3863.477608000001
709,FDC57,OUT017,3323.9998420000006
710,FDQ03,OUT018,2965.1136679999995
711,FDU23,OUT017,3097.547946
712,NCX41,OUT035,3223.330882
713,NCD06,OUT035,757.6337939999995
714,FDW08,OUT045,1731.04671
715,NCU29,OUT017,2622.106824
716,NCE06,OUT013,1982.6591879999999
717,FDV52,OUT010,228.74890599999995
718,FDB02,OUT017,2965.433252000001
719,NCR18,OUT045,700.6413139999999
720,FDK16,OUT049,1708.8555960000006
721,NCQ29,OUT010,729.031026
722,FDZ01,OUT019,248.32342599999993
723,FDW27,OUT035,2404.1305620000007
724,FDD17,OUT018,3154.007785999998
725,FDW39,OUT013,2546.052490000003
726,DRH59,OUT045,996.1899340000002
727,FDS52,OUT013,1558.3448480000004
728,FDU40,OUT027,5374.930161999999
729,NCF54,OUT013,2507.0099780000014
730,FDH46,OUT045,1422.88118
731,NCP14,OUT049,1946.2532439999993
732,FDH50,OUT049,3970.6913819999954
733,DRF15,OUT010,289.66294800000014
734,FDV27,OUT027,2549.994026
735,NCJ06,OUT049,2074.273268000001
736,FDN02,OUT018,3593.3026259999997
737,FDQ51,OUT049,762.727164
738,FDQ07,OUT017,4296.580508000001
739,FDS45,OUT049,2291.816760000001
740,NCJ06,OUT045,1848.174245999999
741,FDD36,OUT035,2140.333944
742,FDY25,OUT045,3871.3273900000013
743,FDU52,OUT046,2197.459584000001
744,DRK47,OUT017,3378.5821260000007
745,NCL30,OUT017,1878.2151419999987
746,FDN22,OUT035,3593.648841999998
747,NCF30,OUT027,3635.980406000002
748,FDK03,OUT035,4923.144914000003
749,FDT45,OUT017,910.8277159999998
750,NCC54,OUT027,6068.960082
751,FDP08,OUT018,3151.1048980000023
752,FDU44,OUT046,2838.039080000002
753,DRG39,OUT035,890.47421
754,FDU32,OUT049,2140.034334
755,FDY27,OUT049,2889.3922340000004
756,NCP54,OUT013,2017.4072899999994
757,NCZ41,OUT049,1984.4701639999992
758,DRL49,OUT013,2053.134117999999
759,FDI05,OUT018,1360.9085159999993
760,FDY56,OUT045,5208.207184000004
761,DRC13,OUT013,2225.343288
762,NCV29,OUT017,3608.73587
763,FDR24,OUT049,1151.9538440000003
764,FDZ34,OUT018,3972.495699999999
765,FDP37,OUT035,2263.5668660000015
766,FDX08,OUT027,4995.916854000001
767,FDS57,OUT045,1916.4786679999993
768,NCG18,OUT049,1774.5633980000005
769,FDK25,OUT018,2990.993314000001
770,FDH53,OUT049,1385.16361
771,DRI59,OUT018,3354.087343999999
772,FDA52,OUT046,2154.4156140000014
773,FDT20,OUT010,66.440182
774,FDE36,OUT019,415.52577999999994
775,FDI24,OUT017,3283.9919200000027
776,FDB28,OUT018,2970.0472459999996
777,FDV11,OUT017,2491.5301280000017
778,FDP01,OUT046,2069.026764
779,FDD34,OUT027,3594.3479320000006
780,FDJ50,OUT027,1224.4261740000015
781,FDZ44,OUT013,1467.509754
782,DRO59,OUT035,1165.729245999999
783,DRB48,OUT045,631.6311439999997
784,FDR21,OUT018,2675.763646000001
785,NCE42,OUT010,612.076598
786,FDO23,OUT046,1503.4163480000007
787,NCE30,OUT018,3062.473602
788,FDQ22,OUT035,487.8782659999999
789,FDY01,OUT045,1870.185594
790,FDS08,OUT017,2215.48279
791,FDG28,OUT018,2954.707213999999
792,FDQ51,OUT018,654.1817900000001
793,FDB05,OUT017,4925.368686000001
794,FDO56,OUT049,1765.8480759999998
795,FDE02,OUT018,1268.2890779999996
796,FDN45,OUT017,4215.339592000003
797,FDS09,OUT013,769.791302
798,NCA54,OUT018,2930.252380000001
799,FDP09,OUT010,487.6385780000002
800,FDC53,OUT045,1183.0000980000004
801,NCM55,OUT017,2962.1441999999993
802,FDL09,OUT018,2382.5186939999994
803,FDA11,OUT019,315.2030360000001
804,FDA50,OUT045,1604.5780000000002
805,FDC23,OUT017,3522.488138000002
806,FDE22,OUT049,1931.7321460000007
807,FDD23,OUT046,3597.3506899999998
808,NCA29,OUT049,3120.1052500000033
809,FDK38,OUT046,1802.9664260000013
810,DRC13,OUT046,2181.9264700000003
811,NCP43,OUT049,2618.3117640000014
812,FDX28,OUT049,1503.7958539999995
813,FDF08,OUT049,1355.6087479999987
814,FDZ33,OUT046,2287.3758740000007
815,FDD10,OUT049,2052.09547
816,FDO58,OUT017,2735.126373999999
817,FDI50,OUT017,3627.6312739999967
818,FDO58,OUT045,2657.0014020000003
819,FDX08,OUT013,3530.4311319999997
820,NCK17,OUT010,66.073992
821,FDF39,OUT035,5275.246586000003
822,FDU45,OUT010,259.7086060000002
823,NCJ18,OUT018,1955.4612579999996
824,DRC27,OUT019,478.8899660000002
825,DRC25,OUT035,1708.1431900000005
826,FDU59,OUT035,2249.3054299999994
827,FDU28,OUT035,3126.943016000001
828,NCP30,OUT046,753.2128819999999
829,FDB39,OUT018,911.2205379999994
830,FDE41,OUT013,1448.7608260000006
831,DRH11,OUT010,134.365098
832,FDA58,OUT045,3023.3711680000006
833,FDU50,OUT046,1538.9301199999995
834,FDM34,OUT013,2063.4273859999994
835,FDM44,OUT027,2851.1153919999992
836,FDR39,OUT045,2719.3735460000003
837,FDM25,OUT045,2885.9101000000014
838,FDQ49,OUT049,1921.0527140000008
839,DRH25,OUT018,884.5619060000009
840,FDM09,OUT027,3611.159381999996
841,FDL44,OUT019,444.16183799999993
842,NCR42,OUT018,366.0768140000002
843,DRL59,OUT046,798.6137839999996
844,FDX43,OUT013,2326.2319619999994
845,DRK47,OUT010,538.9118360000004
846,FDU48,OUT018,1296.9184779999994
847,FDY12,OUT045,732.9991940000006
848,NCN43,OUT018,1850.6643379999996
849,NCM55,OUT018,2386.719891999999
850,FDQ21,OUT027,3369.400744
851,FDX13,OUT035,3805.0203680000013
852,NCK30,OUT027,5965.381576000001
853,FDG20,OUT049,2393.3912080000005
854,DRG27,OUT017,737.3268940000005
855,FDY14,OUT018,3526.8424699999987
856,FDP59,OUT035,1647.1758840000005
857,FDU60,OUT017,3455.6751080000013
858,NCC18,OUT019,530.456176
859,DRJ39,OUT017,4124.404627999998
860,FDS07,OUT049,1846.6628799999996
861,FDM08,OUT027,5125.421611999998
862,FDP51,OUT045,1990.94174
863,FDU16,OUT035,1559.1571239999998
864,FDH12,OUT013,1965.035462
865,DRE48,OUT010,497.6388940000002
866,NCL42,OUT027,7679.730021999998
867,FDR21,OUT045,2911.0973140000006
868,NCW29,OUT035,2134.474904000002
869,FDO11,OUT013,5591.142053999999
870,NCM31,OUT049,2085.0459119999996
871,FDV35,OUT019,423.31564000000014
872,FDF58,OUT017,894.8085680000003
873,NCE43,OUT049,3327.7882439999994
874,FDA02,OUT035,2445.0905780000007
875,DRL37,OUT010,109.05138200000005
876,FDR24,OUT018,1234.2467239999999
877,FDW59,OUT049,1269.6206779999995
878,FDS22,OUT049,608.015218
879,FDW24,OUT017,682.358446
880,FDU24,OUT035,1581.5479779999991
881,FDA21,OUT027,5161.128465999997
882,FDH58,OUT027,3157.816162
883,FDW36,OUT018,1633.5403000000008
884,FDI45,OUT027,5280.419851999997
885,FDU01,OUT018,3337.9150619999996
886,FDF35,OUT027,3206.539406000001
887,FDU43,OUT019,522.9859000000001
888,FDE24,OUT019,322.5002040000001
889,FDK50,OUT049,2958.595486000001
890,FDG31,OUT045,953.5987080000007
891,FDC60,OUT045,1977.113074000001
892,FDL36,OUT013,1458.6879039999997
893,FDP21,OUT013,3731.3296239999986
894,FDW16,OUT045,1179.1118259999998
895,FDX02,OUT017,3647.598616
896,FDQ58,OUT027,3114.3460799999966
897,FDT51,OUT046,1805.8160500000001
898,FDD59,OUT049,1418.5734539999996
899,NCM42,OUT018,1646.563348000001
900,FDA57,OUT018,508.7044899999998
901,FDZ48,OUT035,2092.469582
902,FDE46,OUT045,2034.7513800000022
903,NCZ30,OUT019,408.7079879999996
904,FDB56,OUT017,3630.3077900000008
905,FDA25,OUT027,2331.545046
906,FDD20,OUT013,2326.911078
907,FDL25,OUT013,1258.5351079999994
908,NCO18,OUT049,2526.857476000001
909,FDJ45,OUT017,586.3101380000002
910,FDR12,OUT035,2400.162394000001
911,NCF19,OUT010,124.81752599999996
912,FDK25,OUT046,3479.4441680000014
913,NCR17,OUT046,1899.8736160000005
914,FDC52,OUT046,2100.4591820000005
915,NCA54,OUT017,3460.222522
916,FDR45,OUT010,521.5477720000002
917,NCM19,OUT049,2107.749692
918,FDF39,OUT027,6092.782405999997
919,FDX23,OUT049,1123.2445480000008
920,FDD58,OUT027,2444.431435999999
921,FDX28,OUT013,1836.2497680000001
922,NCD31,OUT013,2941.830642000001
923,FDU57,OUT018,2410.442346
924,FDI27,OUT046,810.4317340000002
925,NCM42,OUT046,1864.3531860000012
926,FDD32,OUT027,2071.410328000001
927,FDI34,OUT013,3688.2390480000013
928,NCM29,OUT049,2006.574724000001
929,FDG46,OUT018,2029.6846420000002
930,DRC01,OUT010,141.06304600000004
931,FDB15,OUT027,5953.077591999999
932,NCA17,OUT027,3474.437351999997
933,FDF10,OUT046,2793.4837439999997
934,FDR26,OUT027,4298.011977999999
935,FDI02,OUT049,1533.224213999999
936,NCM54,OUT010,313.4919300000002
937,FDF14,OUT013,2352.1182659999995
938,FDJ33,OUT010,288.5643780000001
939,FDM20,OUT035,5227.808335999999
940,FDC03,OUT027,6117.5102179999985
941,NCX05,OUT046,2082.382711999999
942,NCM41,OUT027,2665.2506639999997
943,NCU29,OUT010,479.9419300000001
944,FDQ59,OUT017,1038.18194
945,FDH46,OUT010,258.5767460000001
946,FDH09,OUT013,713.4246740000007
947,NCD06,OUT045,734.4373219999993
948,FDC15,OUT035,2477.9544659999992
949,DRD37,OUT027,1132.65896
950,FDT28,OUT027,3182.8169519999997
951,FDR28,OUT027,3791.984004000001
952,FDT38,OUT017,1165.6160599999998
953,FDV34,OUT027,2059.0663960000006
954,FDY52,OUT035,989.8981239999999
955,FDB34,OUT013,1454.4800479999994
956,DRL23,OUT018,1302.9173360000004
957,DRB24,OUT046,3017.412258000001
958,FDJ50,OUT046,1039.7199380000002
959,FDQ49,OUT035,1983.7111520000014
960,FDP20,OUT035,1516.6924000000008
961,FDV19,OUT027,4776.868654000002
962,NCR54,OUT045,2583.9831159999985
963,FDO09,OUT010,588.6737280000001
964,FDS57,OUT018,1866.2573740000005
965,FDN10,OUT049,2024.4115059999995
966,FDV23,OUT049,2077.435818000001
967,FDY28,OUT049,3272.506869999999
968,DRG51,OUT013,2427.2338220000006
969,FDD45,OUT019,261.01357399999983
970,NCL18,OUT027,5485.133377999999
971,NCM29,OUT013,2374.236142
972,FDF17,OUT027,5244.539889999999
973,FDE22,OUT017,2598.1513400000013
974,FDQ22,OUT017,525.8821299999998
975,FDS01,OUT013,3636.4531240000024
976,FDW35,OUT027,853.5289680000004
977,FDJ33,OUT046,2192.0732619999994
978,NCF54,OUT035,3189.215290000002
979,FDE09,OUT013,1417.235196
980,NCE06,OUT045,1920.5933120000016
981,DRH49,OUT049,1093.7296339999998
982,FDY43,OUT045,2535.985593999999
983,NCT05,OUT017,4220.146668
984,FDZ34,OUT045,4657.10455
985,FDL38,OUT017,1655.7713620000004
986,FDZ31,OUT017,3144.4335820000015
987,FDR14,OUT035,791.4098280000003
988,NCN54,OUT049,949.7903319999999
989,NCC42,OUT027,3830.347399999999
990,FDK08,OUT017,1366.228258
991,FDP59,OUT013,1507.1381700000004
992,FDV22,OUT035,3210.38773
993,FDD33,OUT035,3485.909086
994,DRE60,OUT027,6604.190044000002
995,FDK52,OUT046,4377.621684000001
996,FDA02,OUT017,1811.501982000001
997,FDM56,OUT049,1495.8462020000004
998,FDE57,OUT035,2143.2634639999987
999,FDM32,OUT045,1149.0442979999996
1000,NCQ30,OUT027,3032.326178000001
1001,FDQ27,OUT027,2275.937430000001
1002,FDT60,OUT027,3388.882052000001
1003,FDU43,OUT049,4207.283411999999
1004,NCO55,OUT035,1700.639624
1005,FDG02,OUT045,2438.419261999999
1006,FDJ28,OUT013,2721.011413999999
1007,FDP40,OUT045,1894.1610519999997
1008,FDJ38,OUT045,3210.5941280000006
1009,NCC54,OUT017,4451.365691999998
1010,NCZ41,OUT046,1972.4524739999993
1011,FDK38,OUT019,338.5393259999998
1012,FDU52,OUT013,2232.3475039999994
1013,FDC40,OUT046,1336.433708
1014,NCR30,OUT017,1100.600689999999
1015,NCN18,OUT017,2039.8380919999993
1016,FDB50,OUT035,1456.60395
1017,FDG04,OUT013,3272.3936840000006
1018,FDR26,OUT035,2197.459584
1019,NCT17,OUT018,2183.5510219999983
1020,FDX35,OUT027,5204.338886000001
1021,FDS12,OUT046,2333.8753459999984
1022,NCZ29,OUT027,3644.316222000001
1023,FDB38,OUT010,377.5219159999999
1024,FDP12,OUT013,614.26708
1025,FDP22,OUT046,822.9820639999997
1026,FDS26,OUT018,3666.6138639999976
1027,FDR52,OUT046,2882.541152
1028,DRJ13,OUT046,2694.5658379999995
1029,FDU48,OUT027,3645.534636000002
1030,FDE29,OUT035,1243.274972
1031,NCT29,OUT049,1869.2002099999997
1032,DRK37,OUT018,3802.377141999998
1033,FDK55,OUT046,1164.6972560000017
1034,FDR07,OUT046,1501.2125500000004
1035,FDO21,OUT027,5954.076292
1036,FDK46,OUT049,4420.133013999999
1037,FDB12,OUT045,1680.326066
1038,FDT31,OUT027,4665.566867999998
1039,FDJ33,OUT045,1928.2433539999997
1040,FDC26,OUT027,3198.429961999999
1041,NCQ02,OUT045,3218.8833379999996
1042,FDP08,OUT010,587.5751579999998
1043,FDB11,OUT027,5123.370948000002
1044,FDV55,OUT013,2510.5586920000005
1045,FDW20,OUT049,2458.5064479999996
1046,NCJ18,OUT019,308.351954
1047,FDC41,OUT018,1223.2543660000001
1048,FDE14,OUT027,2357.8508039999997
1049,FDG35,OUT013,2879.0190700000016
1050,FDF45,OUT035,1261.418021999999
1051,FDS19,OUT027,2193.37823
1052,FDS58,OUT019,382.495442
1053,FDA26,OUT017,4296.320846000001
1054,FDM32,OUT049,973.8323699999995
1055,FDL45,OUT046,2260.204575999999
1056,FDZ55,OUT049,2803.404163999999
1057,FDY37,OUT049,2731.164863999999
1058,FDO46,OUT046,3177.3241019999987
1059,FDQ60,OUT046,2075.777976
1060,FDA19,OUT018,1706.5519279999996
1061,FDL15,OUT046,2488.2876820000006
1062,FDM10,OUT018,2998.876386
1063,NCL05,OUT017,525.8488399999997
1064,DRK49,OUT010,79.22354199999998
1065,NCE18,OUT027,6980.906341999997
1066,FDG40,OUT049,590.1251719999998
1067,DRI59,OUT045,4477.005649999998
1068,FDK28,OUT035,4959.411040000003
1069,NCD06,OUT019,119.49112599999998
1070,FDO11,OUT019,532.7332120000003
1071,FDK27,OUT046,2039.411980000001
1072,FDT43,OUT027,1633.7600140000006
1073,FDD38,OUT018,1061.0721440000007
1074,FDA16,OUT049,3922.5540420000016
1075,FDL14,OUT027,4109.537313999999
1076,NCM17,OUT049,665.3805459999998
1077,FDD20,OUT045,2033.0535900000002
1078,FDA40,OUT045,1159.9767339999994
1079,FDL43,OUT045,1115.974011999999
1080,FDV15,OUT045,2066.7630439999994
1081,FDE52,OUT046,1303.2901839999993
1082,NCL17,OUT010,401.95677599999993
1083,NCJ31,OUT045,3694.3577499999983
1084,FDR60,OUT045,847.6366379999996
1085,NCA18,OUT035,1374.1512780000003
1086,FDS21,OUT027,1623.8063040000006
1087,FDW09,OUT035,1130.1355779999994
1088,FDL26,OUT035,2307.3631900000005
1089,FDS47,OUT018,1248.6612939999998
1090,FDC39,OUT046,3167.789845999999
1091,FDT51,OUT035,1751.3070039999993
1092,FDK40,OUT035,4161.895826000002
1093,NCG19,OUT045,2799.782211999999
1094,FDZ07,OUT046,904.5359060000001
1095,FDF08,OUT027,2523.6882679999994
1096,FDO04,OUT013,918.0849359999999
1097,FDK41,OUT018,1112.398666
1098,FDP15,OUT049,4456.805277999997
1099,NCD43,OUT018,1279.4212540000003
1100,NCP18,OUT013,2257.99412
1101,FDZ51,OUT046,1457.4362000000006
1102,DRH13,OUT035,1499.8676339999988
1103,FDF38,OUT045,470.22125
1104,NCI43,OUT045,705.2885979999993
1105,FDM38,OUT027,1501.0327839999993
1106,FDS03,OUT013,1059.2678259999996
1107,DRJ47,OUT017,2526.924056
1108,FDT50,OUT010,179.4530739999999
1109,FDV02,OUT046,2849.018122000004
1110,NCG18,OUT017,1801.0822119999993
1111,FDW52,OUT046,3539.2596399999984
1112,FDS40,OUT035,568.2869320000001
1113,FDN31,OUT017,2853.4789820000005
1114,FDA37,OUT045,1741.2933719999994
1115,FDA15,OUT046,4687.338528000002
1116,FDL39,OUT046,2314.3141419999993
1117,FDJ53,OUT045,1474.0545679999996
1118,FDX22,OUT013,3998.694929999999
1119,NCZ42,OUT045,4457.218074000001
1120,FDD56,OUT027,4520.322598000001
1121,FDD40,OUT017,3379.381086000001
1122,FDS50,OUT013,4117.4869659999995
1123,NCN14,OUT013,2907.0692240000008
1124,FDT15,OUT013,3154.8999580000004
1125,NCS18,OUT027,2796.5064759999973
1126,NCO26,OUT010,267.3053840000001
1127,FDF58,OUT018,862.6038219999995
1128,NCB19,OUT013,1622.0086440000007
1129,FDH26,OUT017,2319.5007240000004
1130,DRB24,OUT027,3332.2624199999987
1131,FDA49,OUT018,1247.1898759999997
1132,FDB32,OUT045,1579.9434000000006
1133,FDI36,OUT017,3395.4534980000003
1134,NCA17,OUT010,319.2977060000003
1135,FDH22,OUT013,1925.8731059999984
1136,NCM26,OUT018,2447.24777
1137,FDT15,OUT027,5265.432693999996
1138,FDB16,OUT018,1169.4910159999993
1139,NCP54,OUT027,3686.048566000002
1140,FDJ36,OUT013,1636.0303920000003
1141,FDO28,OUT045,1937.3514979999984
1142,FDU09,OUT013,707.4923959999998
1143,FDF29,OUT017,2405.8549840000014
1144,FDY08,OUT013,2035.5636559999994
1145,DRJ59,OUT018,405.56541200000015
1146,FDT23,OUT027,2461.043146000001
1147,FDU15,OUT018,364.7252400000002
1148,FDT47,OUT013,1855.5845999999997
1149,FDI53,OUT019,412.70278800000006
1150,FDR59,OUT018,3505.5168959999983
1151,FDD53,OUT035,688.8766279999996
1152,FDY51,OUT017,3312.6679260000024
1153,FDT04,OUT049,590.2050679999999
1154,FDU51,OUT049,3378.535520000003
1155,FDG14,OUT035,3443.5974960000003
1156,NCU06,OUT045,3654.0369020000016
1157,DRG25,OUT046,3249.823063999998
1158,DRH49,OUT035,904.109794
1159,FDN15,OUT035,1866.8499359999998
1160,FDL43,OUT018,877.5110839999994
1161,NCT18,OUT049,3736.8224739999982
1162,NCB31,OUT013,3468.252069999998
1163,FDK57,OUT035,1837.161914
1164,FDY04,OUT019,395.8913379999999
1165,NCP54,OUT046,2307.3631899999996
1166,FDF41,OUT013,3612.46435
1167,FDM01,OUT045,1812.4807079999996
1168,FDW03,OUT045,1898.3422759999999
1169,FDF28,OUT045,1894.3541339999992
1170,FDY37,OUT017,2663.186683999998
1171,FDQ03,OUT017,2981.4257679999987
1172,FDP51,OUT027,3234.5429540000005
1173,FDJ40,OUT017,1933.3500399999994
1174,FDC32,OUT049,1248.6013720000003
1175,DRI49,OUT027,2342.257768000002
1176,NCW54,OUT017,854.3279279999998
1177,FDF09,OUT017,526.4880079999998
1178,FDP45,OUT018,2879.039044000002
1179,DRJ23,OUT018,3384.900568000002
1180,FDS59,OUT017,2474.7186779999993
1181,FDY08,OUT046,2109.8203299999977
1182,FDX16,OUT049,2980.433726
1183,FDY16,OUT018,3104.239236
1184,FDK32,OUT035,2841.567820000002
1185,FDQ22,OUT013,575.3377539999998
1186,NCC31,OUT018,2397.5924060000007
1187,FDG58,OUT049,2221.095484000001
1188,DRF48,OUT013,3181.505326
1189,DRH36,OUT049,1096.27299
1190,NCR30,OUT035,1059.0281380000001
1191,FDB03,OUT019,514.2572620000003
1192,FDZ28,OUT027,4167.907999999999
1193,FDR35,OUT017,2902.6150220000004
1194,DRD15,OUT027,6294.866021999999
1195,FDJ33,OUT019,342.71389200000004
1196,FDA56,OUT010,209.48731200000006
1197,FDP56,OUT046,898.92987
1198,NCT30,OUT046,721.2411660000001
1199,FDK15,OUT017,1693.6886719999995
1200,FDH44,OUT018,1879.287079999999
1201,FDV01,OUT013,2614.8562620000016
1202,DRG03,OUT017,2954.0480719999996
1203,FDG50,OUT027,2443.0465720000007
1204,FDR16,OUT010,706.5136699999998
1205,FDZ60,OUT046,1204.0327199999997
1206,DRG03,OUT045,3570.0129420000017
1207,FDS56,OUT018,4042.477938
1208,FDU33,OUT045,909.5160899999994
1209,DRD27,OUT035,1393.2264479999983
1210,FDW22,OUT046,3373.8283140000003
1211,DRA24,OUT045,2971.445426000001
1212,FDF38,OUT049,529.7704019999999
1213,FDX48,OUT013,2477.3352719999993
1214,FDS58,OUT018,2499.000404000001
1215,FDC32,OUT046,1237.8220700000002
1216,NCQ29,OUT045,3130.2187519999984
1217,DRK39,OUT018,1300.77346
1218,NCS38,OUT017,1820.843156
1219,DRO47,OUT013,1842.1154659999997
1220,DRG27,OUT027,987.8940659999996
1221,FDC57,OUT027,5613.978994
1222,FDS55,OUT046,2899.059650000001
1223,NCJ06,OUT018,1745.9939199999997
1224,FDO01,OUT019,263.7633280000002
1225,NCM55,OUT045,2792.6980999999982
1226,FDC52,OUT049,2142.304711999999
1227,FDQ15,OUT045,1204.505438000001
1228,NCT30,OUT027,1491.6183720000004
1229,NCR42,OUT027,862.8035620000004
1230,FDD28,OUT035,589.4926619999997
1231,FDQ34,OUT049,1384.5976800000003
1232,FDZ12,OUT027,3410.8334780000005
1233,DRE13,OUT019,180.40516799999986
1234,NCN07,OUT019,306.8539039999999
1235,FDM28,OUT035,2461.609076
1236,FDI10,OUT017,2779.135754000001
1237,FDQ25,OUT013,2237.3609780000006
1238,FDA38,OUT010,781.5093819999998
1239,DRI13,OUT049,3303.9326300000002
1240,FDY20,OUT027,2446.095936000001
1241,NCZ53,OUT035,3002.9510819999996
1242,NCM31,OUT013,2946.877406
1243,DRB01,OUT017,2932.695865999999
1244,DRF37,OUT046,4695.434655999995
1245,NCF42,OUT049,2774.3819419999995
1246,FDF16,OUT018,2397.066424000001
1247,FDB41,OUT013,747.6068460000001
1248,FDR34,OUT013,5026.210754000001
1249,FDR15,OUT018,2184.549722
1250,NCV42,OUT019,337.98671199999995
1251,FDW51,OUT035,3889.5769679999985
1252,FDU36,OUT017,1717.5576020000005
1253,FDX60,OUT049,1294.3551479999999
1254,FDY03,OUT035,1985.5687340000013
1255,FDW55,OUT045,3898.9580900000024
1256,FDT01,OUT010,603.767414
1257,FDG58,OUT013,2411.3411760000004
1258,FDK21,OUT017,4744.097978000004
1259,NCS41,OUT019,443.6624879999999
1260,FDS10,OUT045,2551.8050019999982
1261,NCT53,OUT046,2372.824645999999
1262,FDJ28,OUT018,2231.248934
1263,FDX44,OUT045,1372.719807999999
1264,FDT20,OUT018,402.08993600000025
1265,FDO44,OUT017,1611.7486659999997
1266,NCX17,OUT049,3408.057091999999
1267,FDY01,OUT017,1936.9586760000007
1268,FDJ12,OUT027,5069.554334000001
1269,DRK35,OUT018,486.61990400000025
1270,FDD47,OUT019,366.88908999999984
1271,NCM53,OUT035,1776.4476120000002
1272,FDO45,OUT013,1309.06267
1273,NCM42,OUT010,263.2240300000001
1274,FDE04,OUT046,2810.6214360000013
1275,NCI30,OUT027,5900.159807999998
1276,FDZ19,OUT013,2573.2903680000013
1277,FDW57,OUT013,3021.5335600000026
1278,FDA25,OUT013,1644.6658180000002
1279,FDT22,OUT046,934.3903780000006
1280,FDP51,OUT013,2188.584469999999
1281,FDD48,OUT027,2628.1123400000015
1282,FDY39,OUT035,3463.4716259999987
1283,FDO48,OUT010,669.4685580000001
1284,FDD23,OUT027,4945.995169999998
1285,DRN35,OUT027,853.5689159999996
1286,FDT01,OUT035,3302.2414979999994
1287,FDC20,OUT010,166.802874
1288,DRJ35,OUT035,875.1474940000004
1289,FDB32,OUT046,1767.192992000001
1290,FDL24,OUT046,3447.6988240000005
1291,NCV42,OUT035,1811.022606
1292,FDZ46,OUT046,1952.4984479999998
1293,FDC15,OUT013,2247.254766
1294,FDD08,OUT019,73.75732399999997
1295,FDY50,OUT049,1282.3507740000002
